id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bedroom_count,bathroom_count,bed_count,true_district_Central & Western,true_district_Eastern,true_district_Islands,true_district_Kowloon City,true_district_Kwai Tsing,true_district_Kwun Tong,true_district_North,true_district_Sai Kung,true_district_Sha Tin,true_district_Sham Shui Po,true_district_Southern,true_district_Tai Po,true_district_Tsuen Wan,true_district_Tuen Mun,true_district_Wan Chai,true_district_Wong Tai Sin,true_district_Yau Tsim Mong,true_district_Yuen Long
836621102807232137,Rental unit in Hong Kong,498695672,Morgen,22.298669698819943,114.1709511072902,216.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836625341662464976,Rental unit in Hong Kong,498695672,Morgen,22.27993,114.18384,183.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
836630599546274746,Rental unit in Hong Kong,498695672,Morgen,22.291880265883886,114.20117769305972,174.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836635957151977939,Rental unit in Hong Kong,498695672,Morgen,22.296389289603027,114.1716935743624,183.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836647214811933248,Rental unit in Hong Kong,498695672,Morgen,22.29078927588332,114.1936590365924,176.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836662697456796485,Rental unit in Hong Kong,498695672,Morgen,22.296787129927537,114.17304866414568,143.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836668302241388984,Rental unit in Hong Kong,498695672,Morgen,22.29335591528044,114.20267651732054,266.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836673239569668543,Rental unit in Hong Kong,498695672,Morgen,22.31293668384326,114.17139958097984,256.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836699311509592252,Rental unit in Hong Kong,498695672,Morgen,22.291214091345022,114.19513769759142,160.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836736741292217814,Rental unit in Hong Kong,269051930,Mm,22.297226282430177,114.172065790938,774.0,1,18,18,86,18,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836746468760185066,Rental unit in Hong Kong,498695672,Morgen,22.297245948872614,114.173096524974,200.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836791170251693576,Rental unit in Hong Kong,498695672,Morgen,22.289768337760083,114.20881773475465,200.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836796187835656909,Rental unit in Hong Kong,498695672,Morgen,22.32624948546285,114.16702097318095,216.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836816198962902286,Rental unit in Hong Kong,498695672,Morgen,22.27859537912305,114.17841957803222,220.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
836821002316494142,Rental unit in Hong Kong,498695672,Morgen,22.2994746533707,114.17477092265982,200.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836829335331550250,Rental unit in Hong Kong,498695672,Morgen,22.297572824321463,114.1750237996867,176.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836840973138960910,Rental unit in Hong Kong,498695672,Morgen,22.29043984628428,114.19963530676046,176.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836845034142719110,Rental unit in Hong Kong,498695672,Morgen,22.32622670760232,114.16678633351668,166.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
836850671787608201,Rental unit in Hong Kong,498695672,Morgen,22.28842,114.20903,166.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837135380105555062,Rental unit in Hong Kong,498695672,Morgen,22.2864273575386,114.14125058714052,183.0,30,0,103,365,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837206167542425556,Rental unit in Hong Kong,498695672,Morgen,22.278571109842087,114.17899140517213,143.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837213737563176268,Rental unit in Hong Kong,498695672,Morgen,22.290255492710944,114.19967541880376,166.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837213909256027064,Rental unit in Hong Kong,475889596,Jov,22.24218187514149,114.18815674105456,160.0,29,0,352,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837226458459520359,Rental unit in Hong Kong,498695672,Morgen,22.32563095444306,114.16148202202145,200.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837235506156188127,Rental unit in Hong Kong,498695672,Morgen,22.31227,114.17068,180.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837255703441965591,Rental unit in Hong Kong,498695672,Morgen,22.27938228572526,114.17788089665518,183.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837279734821776032,Condo in Hong Kong,440134849,Diane,22.323218517349314,114.16041703887916,449.0,28,2,27,365,2,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837304895861886102,Rental unit in Hong Kong,498695672,Morgen,22.278209914995696,114.18399359104166,166.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837311989299536220,Condo in Hong Kong,440134849,Diane,22.285705042539,114.21091199095268,499.0,28,0,27,365,0,1,0,0,0,2,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837351252565128003,Rental unit in Hong Kong,498695672,Morgen,22.285908180407933,114.14308365676756,190.0,30,1,103,362,1,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837383494403981017,Rental unit in Hong Kong,498695672,Morgen,22.2779,114.18303,183.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
837413555604597223,Rental unit in Hong Kong,16609703,Claudia,22.26637770570221,113.99259605026243,900.0,7,0,1,114,0,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837424557495530222,Rental unit in Hong Kong,475889596,Jov,22.242199541821307,114.1878164487869,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837434052346443701,Rental unit in Hong Kong,475889596,Jov,22.24000984565465,114.18802719013183,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837442950038308278,Rental unit in Hong Kong,475889596,Jov,22.24218,114.18763,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837453952695522512,Rental unit in Hong Kong,475889596,Jov,22.24158091950311,114.1880120811055,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837462782607500713,Rental unit in Hong Kong,475889596,Jov,22.242003212308585,114.18779769404853,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837476999803369143,Rental unit in Hong Kong,475889596,Jov,22.24055624678587,114.18809368540327,160.0,29,0,352,365,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
837546246053709720,Condo in Hong Kong,119690131,Cannis,22.2982093,114.1753096,4143.0,1,1,15,91,1,0,0,1,0,4,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837565321496979825,Rental unit in Hong Kong,498695672,Morgen,22.293265452581792,114.20316384246104,217.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837576702764840747,Rental unit in Hong Kong,498695672,Morgen,22.289665911107917,114.19345942322558,176.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837920716001743272,Rental unit in Hong Kong,71078780,Jj,22.38033532761353,113.9695837394472,401.0,15,3,1,335,3,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
838027764402945120,Rental unit in Hong Kong,31947768,Nuts,22.304253423975474,114.17056301050408,606.0,2,5,19,190,5,0,0,1,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838033479608497145,Condo in Hong Kong,440134849,Diane,22.3245810354909,114.16097544534696,540.0,28,1,27,365,1,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838098526785976082,Rental unit in Hong Kong,3262498,James,22.30806668163635,114.0116939296387,1602.0,1,6,1,107,6,1,0,0,0,3,2.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838190933158311245,Rental unit in Hong Kong,475889596,Jov,22.24187738599536,114.18807565267038,160.0,29,0,352,364,0,0,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838200107252581944,Rental unit in Hong Kong,475889596,Jov,22.240467100542887,114.18811903823617,160.0,29,0,352,365,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838205242890269670,Rental unit in Hong Kong,475889596,Jov,22.24200661295986,114.18797490437164,160.0,29,0,352,364,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838591931004860881,Rental unit in Hong Kong,498695672,Morgen,22.30104,114.18575,300.0,30,0,103,365,0,0,0,1,0,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838655876332058354,Rental unit in Hong Kong,498695672,Morgen,22.30156439720554,114.1858702389512,240.0,30,0,103,365,0,0,0,1,0,3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838683797019123588,Rental unit in Hong Kong,475889596,Jov,22.24145,114.18823,180.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838689518054721444,Rental unit in Hong Kong,475889596,Jov,22.2402,114.18802,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838695185844320715,Rental unit in Hong Kong,475889596,Jov,22.296718463964798,114.17079906358856,180.0,29,0,352,365,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838699069076436593,Rental unit in Hong Kong,28140685,Angel,22.29695288313432,114.17310235093449,914.0,1,43,15,0,43,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838700619640560295,Rental unit in Hong Kong,475889596,Jov,22.240621427334368,114.18803158166516,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838706536627929535,Rental unit in Hong Kong,475889596,Jov,22.239973025386373,114.18814278332546,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838711051731498202,Rental unit in Hong Kong,28140685,Angel,22.298288194364183,114.17124079051123,1129.0,1,17,15,0,17,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838713288388975530,Rental unit in Kowloon,475889596,Jov,22.31927039113064,114.18043700006922,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838718394665726130,Rental unit in Hong Kong,475889596,Jov,22.31260964927108,114.17165675523432,160.0,29,0,352,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838723554997040805,Rental unit in Hong Kong,475889596,Jov,22.24204,114.18778,217.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838729191477744108,Rental unit in Hong Kong,475889596,Jov,22.242169037944787,114.18791780729752,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838734494065787474,Rental unit in Hong Kong,475889596,Jov,22.240886079981568,114.1883135651377,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838739724458865344,Rental unit in Hong Kong,475889596,Jov,22.240315098523475,114.18802300294466,180.0,29,0,352,357,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838746071031373063,Rental unit in Hong Kong,475889596,Jov,22.28715678927644,114.15078336762365,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838751691878079329,Rental unit in Hong Kong,475889596,Jov,22.2415,114.18797,160.0,29,0,352,364,0,0,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838757953973177996,Rental unit in Hong Kong,475889596,Jov,22.277797387180687,114.18024780884386,160.0,29,0,352,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838789243013625961,minsu in Hong Kong,435811060,Lo,22.31859244867096,114.17087830749138,1000.0,1,1,5,365,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838797634068426375,Rental unit in Hong Kong,498695672,Morgen,22.29874391973181,114.17312724626171,180.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838876096709000286,Rental unit in Hong Kong,475889596,Jov,22.28609,114.14556,160.0,29,0,352,365,0,0,0,1,0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838883149056097098,Rental unit in Hong Kong,475889596,Jov,22.276912839524957,114.18214810429065,160.0,31,0,352,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838890415651522732,Rental unit in Hong Kong,475889596,Jov,22.31253,114.1715,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838898249749043976,Rental unit in Hong Kong,475889596,Jov,22.27679826147087,114.17834247713124,200.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838904370166233994,Rental unit in Hong Kong,475889596,Jov,22.31028721628292,114.1720857716397,160.0,29,0,352,364,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838913345695351254,Rental unit in Hong Kong,475889596,Jov,22.278103808034466,114.1847191381952,160.0,31,0,352,180,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
839472818176733632,Rental unit in Hong Kong,4584648,Ivy,22.30336057919844,114.18558190098184,240.0,30,0,398,365,0,0,0,1,0,3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839511756900446476,Rental unit in Hong Kong,498695672,Morgen,22.32622575309353,114.16819544986038,210.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839520322104410011,Rental unit in Hong Kong,498695672,Morgen,22.3239890128648,114.1663512112319,180.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839526781432315759,Rental unit in Hong Kong,498695672,Morgen,22.32464353771297,114.16628113658514,210.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839533256709608149,Rental unit in Hong Kong,498695672,Morgen,22.32560000461909,114.16825776360427,216.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839545171946246850,Rental unit in Hong Kong,498695672,Morgen,22.3248,114.16631,166.0,30,0,103,365,0,0,0,1,0,6,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
839553848609355911,Rental unit in Hong Kong,498695672,Morgen,22.327388857071128,114.16178219477382,200.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
839559902722100675,Rental unit in Hong Kong,498695672,Morgen,22.3256162164682,114.16014342422685,166.0,30,0,103,365,0,0,0,1,0,5,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
839567884097017828,Rental unit in Hong Kong,498695672,Morgen,22.325276312261703,114.16172690933536,189.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
839570015201162258,Rental unit in Hong Kong,29871667,Victoria,22.2824557,114.1313227,750.0,1,1,1,23,1,1,0,0,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840147942300276814,Rental unit in Hong Kong,28140685,Angel,22.296901480090504,114.17292275465093,486.0,1,24,15,69,24,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840158890587711540,Rental unit in Hong Kong,28140685,Angel,22.29675891818209,114.17106708935196,674.0,1,28,15,70,28,0,0,1,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840168603621977129,Rental unit in Hong Kong,28140685,Angel,22.2986181024941,114.17079640087069,565.0,1,20,15,69,20,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840173248888403426,Rental unit in Hong Kong,28140685,Angel,22.29776,114.17293,303.0,1,33,15,59,33,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840759823104304665,Rental unit in Hong Kong,465498706,Hong Kong Flats,22.28791610148785,114.1435143761434,988.0,28,1,2,151,1,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840864116090987689,Guesthouse in Hong Kong,116364906,Kiki,22.30401071796458,114.17649428601538,644.0,1,0,13,267,0,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840895403739229563,Rental unit in Hong Kong,465498706,Hong Kong Flats,22.286440531602043,114.14257849941568,1200.0,28,11,2,164,11,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841154820104470982,Rental unit in Hong Kong,498695672,Morgen,22.297965592766747,114.17089603518096,216.0,30,0,103,365,0,0,0,1,0,5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841157581445031001,Rental unit in Hong Kong,18329621,Doris,22.318915622200265,114.16169682539108,610.0,2,11,1,0,11,1,0,0,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841186792410578611,Rental unit in Hong Kong,498695672,Morgen,22.29642274309689,114.17119869079788,150.0,30,0,103,365,0,0,0,1,0,5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841192222854760629,Rental unit in Hong Kong,498695672,Morgen,22.297746901994568,114.17082020424262,216.0,30,0,103,365,0,0,0,1,0,5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841289018477547057,Rental unit in Hong Kong,503972729,Xianyu,22.3192946,114.1704329,556.0,1,1,9,364,1,0,0,1,0,1,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841476145956856725,Rental unit in Hong Kong,99505769,Cc,22.27797047468971,114.17498054010667,270.0,5,9,5,75,9,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841563816903955221,Condo in Hong Kong,440134849,Diane,22.323231249166877,114.1623610548099,449.0,28,0,27,355,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841590405480677393,Rental unit in Hong Kong,498695672,Morgen,22.29813,114.17277,183.0,30,0,103,365,0,0,0,1,0,5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841602625225795839,Rental unit in Hong Kong,498695672,Morgen,22.29650944636388,114.1710897284212,183.0,30,0,103,365,0,0,0,1,0,5,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841610681478035905,Rental unit in Hong Kong,312528163,Chloé,22.28598627268801,114.13994814950206,1000.0,2,9,1,21,9,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841653208154104463,Rental unit in Hong Kong,353326613,Savi,22.2816937,114.1858108,600.0,28,0,50,342,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841669791227482450,Rental unit in Hong Kong,353326613,Savi,22.2816937,114.1858108,380.0,28,1,50,172,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841702428855351354,Rental unit in Hong Kong,353326613,Savi,22.2812317,114.1853538,390.0,28,1,50,171,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841714499466900266,Rental unit in Hong Kong,353326613,Savi,22.2790433,114.1833676,450.0,28,1,50,358,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841748577622288682,Rental unit in Hong Kong,353326613,Savi,22.28080785200252,114.1864722538475,280.0,28,0,50,171,0,1,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841761270372636797,Rental unit in Hong Kong,353326613,Savi,22.2812317,114.1853538,300.0,28,1,50,172,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
841810717235485502,Rental unit in Hong Kong,498695672,Morgen,22.298030347697427,114.17296694387596,206.0,30,0,103,365,0,0,0,1,0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841820554328401373,Rental unit in Hong Kong,498695672,Morgen,22.297245475832927,114.17516602299555,175.0,30,0,103,306,0,0,0,1,0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841825606127284808,Rental unit in Hong Kong,498695672,Morgen,22.29872952507319,114.17299654847298,140.0,30,0,103,365,0,0,0,1,0,6,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841849517697394146,kezhan in Hong Kong,500249738,Starfish,22.2985929,114.1723759,753.0,1,32,9,152,32,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841861496385218857,kezhan in Hong Kong,500249738,Starfish,22.2985929,114.1723759,775.0,1,28,9,175,28,0,0,1,0,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841866218599657147,kezhan in Hong Kong,24215902,Sam,22.29633533022294,114.17307276858438,396.0,1,30,14,152,30,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841916497639502476,Rental unit in Hong Kong,498695672,Morgen,22.302557610074366,114.18560405312864,245.0,30,0,103,365,0,0,0,1,0,3,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841917760629933485,Rental unit in Hong Kong,498695672,Morgen,22.29756,114.17472,240.0,30,0,103,365,0,0,0,1,0,6,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841922256877686175,Rental unit in Hong Kong,498695672,Morgen,22.29802698064501,114.1731142137578,173.0,30,0,103,365,0,0,0,1,0,6,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841929159678155089,Rental unit in Hong Kong,498695672,Morgen,22.299209127161166,114.17501336982846,275.0,30,0,103,365,0,0,0,1,0,6,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842210883579535779,Rental unit in Hong Kong,97240131,Jov,22.3028817199557,114.1876697759238,109.0,29,0,359,193,0,0,0,0,1,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842269754854110653,Rental unit in Hong Kong,498695672,Morgen,22.29992236761865,114.17586958071718,217.0,30,0,103,365,0,0,0,1,0,5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842325212143130542,Rental unit in Hong Kong,498695672,Morgen,22.299726585764887,114.17491270398382,293.0,30,0,103,365,0,0,0,1,0,5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842335576837560320,Rental unit in Hong Kong,42981173,Sophie,22.286376,114.142668,950.0,7,0,1,5,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842337997509465579,Cottage in Hong Kong,504254895,Cat,22.22155301863641,113.91537813306104,850.0,1,8,1,75,8,1,0,0,0,0,1.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842343385227975080,Rental unit in Hong Kong,498695672,Morgen,22.30193418834262,114.17329132137844,170.0,30,0,103,365,0,0,0,1,0,5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842353601390337700,Rental unit in Hong Kong,498695672,Morgen,22.30179281037013,114.17616133939744,176.0,30,0,103,365,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
842359304295829960,Rental unit in Hong Kong,498695672,Morgen,22.29962,114.1756,260.0,30,0,103,365,0,0,0,1,0,5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
